Player,Team,POS,Draft Year,GP,TM TAR,TM PA ATT,TM OPP,TM Snaps,TM Air YDs,Snaps,Snap %,OPP Share,Weight OPP,Pass Comp,Pass ATT,Pass Yards,Pass TDs,Pass INT,Comp %,TD Rate,Yards/ ATT,AY/A,Passing Air Yards,Completed Air Yards,aDOT,QB Rating,CPOE,Rush ATT,Rush Yards,Rush TDs,TD Rate,YPC,Evaded Tackles,Big Runs,Juke Rate,GL ATT,FUM,REC,Targets,Target Share,RZ Targets,Catch Rate,Routes,Yards/ Route,REC Yards,Yards/REC,Yards/ Target,Air Yards/ Target,REC TDs,TD Rate,YDs/TM Pass ATT,Air Yards,Air Yards MS,WOPR,RACR,YAC,Touches,SCRIM Yards,SCRIM TDs,SCRIM YDs/Play,Fantasy Points,FPOE,PPR Rank
Marquez Valdes-Scantling,GB,WR,2018,1,31,35,25,63,298,53,84.1%,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,3,5,16.10%,0,60%,0,-,32,10.7,6.4,26.2,0,0.00%,0.91,131,44.00%,0.55,0.24,11,3,32,0,0.51,6.2,-1.7,52
Marquise Brown,BAL,WR,2019,1,25,27,33,73,182,62,84.9%,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,4,6,24.00%,0,67%,0,-,57,14.3,9.5,11.8,0,0.00%,2.11,71,39.00%,0.63,0.80,7,4,57,0,0.78,9.7,0.9,40
Marvin Hall,DET,WR,2017,1,31,31,43,77,269,17,22.1%,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,1,1,0,0.00%,1.0,-,-,-,-,0,1,2,6.50%,0,50%,0,-,6,6.0,3.0,22.5,0,0.00%,0.19,45,16.70%,0.21,0.13,1,2,7,0,0.09,1.7,-1.6,84
Marvin Jones,DET,WR,2012,1,31,31,43,77,269,62,80.5%,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,2,5,16.10%,0,40%,0,-,8,4.0,1.6,7.8,0,0.00%,0.26,39,14.50%,0.34,0.21,3,2,8,0,0.10,2.8,-5.3,70
Matt Breida,MIA,RB,2017,1,29,29,31,56,220,16,28.6%,25.8%,6.7,0,0,0,0,0,-,-,-,-,-,-,-,-,-,6,15,0,0.00%,2.5,0,0,0.00%,0,0,2,2,6.90%,0,100%,0,-,7,3.5,3.5,0.0,0,0.00%,0.24,0,0.00%,0.10,-,7,8,22,0,0.39,4.2,-1.3,42
Matt Ryan,ATL,QB,2008,1,37,40,40,80,270,80,100.0%,-,-,30,40,371,4,0,75.00%,10.00%,9.3,11.3,270,200,6.8,136.6,9.40,4,8,0,0.00%,2.0,-,-,-,-,0,0,0,0.00%,-,-,-,-,0,-,-,-,0,-,0.00,-,-,-,-,0,4,8,0,0.10,31.6,15.2,2
Matthew Stafford,DET,QB,2009,1,31,31,43,77,269,77,100.0%,-,-,19,31,223,1,1,61.30%,3.20%,7.2,6.4,269,129,8.7,80.4,-0.40,5,14,0,0.00%,2.8,-,-,-,-,0,0,0,0.00%,-,-,-,-,0,-,-,-,0,-,0.00,-,-,-,-,0,5,14,0,0.18,12.3,-7.6,21
Maxx Williams,ARI,TE,2015,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,-
Mecole Hardman,KC,WR,2019,1,26,26,41,73,161,29,39.7%,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,0,1,3.80%,0,0%,0,-,0,-,0.0,7.0,0,-,0.00,7,4.30%,0.09,0.00,0,0,0,0,0.00,0.0,-1.5,95
Melvin Gordon,DEN,RB,2015,0,0,0,0,0,0,0,-,-,0.0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,0,0,-,0,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,-
Michael Gallup,DAL,WR,2018,1,52,54,40,89,299,72,80.9%,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,2,6,11.50%,0,33%,0,-,23,11.5,3.8,13.3,0,0.00%,0.43,80,26.80%,0.36,0.29,8,2,23,0,0.26,4.3,-6.5,62
Michael Pittman,IND,WR,2020,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,-
Michael Thomas,NO,WR,2016,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,-
Mike Davis,CAR,RB,2015,1,27,29,27,68,260,60,88.2%,77.8%,15.2,0,0,0,0,0,-,-,-,-,-,-,-,-,-,18,52,1,5.60%,2.9,0,0,0.00%,0,1,2,3,11.10%,0,67%,0,-,3,1.5,1.0,-1.7,0,0.00%,0.10,-5,-1.90%,0.15,-0.60,3,20,55,1,0.81,11.5,-3.4,20
Mike Evans,TB,WR,2014,1,27,28,36,65,231,51,78.5%,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,1,2,7.40%,0,50%,0,-,10,10.0,5.0,5.5,0,0.00%,0.36,11,4.80%,0.14,0.91,5,1,10,0,0.15,2.0,-0.9,76
Mike Gesicki,MIA,TE,2018,1,29,29,31,56,220,37,66.1%,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,0,2,6.90%,0,0%,0,-,0,-,0.0,15.0,0,-,0.00,30,13.60%,0.20,0.00,0,0,0,0,0.00,0.0,-3.5,34
Mike Thomas,CIN,WR,2016,1,39,39,35,73,344,26,35.6%,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,1,3,7.70%,0,33%,0,-,10,10.0,3.3,7.3,0,0.00%,0.26,22,6.40%,0.16,0.45,4,1,10,0,0.14,2.0,-3.0,77
Mike Williams,LAC,WR,2017,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,-
Miles Boykin,BAL,WR,2019,1,25,27,33,73,182,33,45.2%,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,1,2,8.00%,0,50%,0,-,11,11.0,5.5,14.5,0,0.00%,0.41,29,15.90%,0.23,0.38,4,1,11,0,0.15,2.1,-0.7,74
Miles Sanders,PHI,RB,2019,1,39,40,19,72,381,29,40.3%,57.9%,8.4,0,0,0,0,0,-,-,-,-,-,-,-,-,-,9,118,0,0.00%,13.1,0,0,0.00%,0,0,1,2,5.10%,0,50%,0,-,-6,-6.0,-3.0,8.5,0,0.00%,-0.15,17,4.50%,0.11,-0.35,-2,10,112,0,1.56,12.2,4.5,17
Mitchell Trubisky,CHI,QB,2017,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,0,0,-,-,-,-,-,0,-,-,-,0,-,-,-,-,-,-,0,0,0,0,-,0.0,0.0,-
Mo Alie-Cox,IND,TE,2017,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,-
Mycole Pruitt,TEN,TE,2015,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,-
Myles Gaskin,MIA,RB,2019,1,29,29,31,56,220,39,69.6%,71.0%,16.8,0,0,0,0,0,-,-,-,-,-,-,-,-,-,18,91,0,0.00%,5.1,0,0,0.00%,0,0,4,4,13.80%,0,100%,0,-,35,8.8,8.8,-1.3,0,0.00%,1.21,-5,-2.30%,0.19,-7.00,40,22,126,0,2.25,16.6,0.9,7
N'Keal Harry,NE,WR,2019,1,27,27,25,57,147,51,89.5%,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,0,2,7.40%,0,0%,0,-,0,-,0.0,14.0,0,-,0.00,28,19.00%,0.24,0.00,0,0,0,0,0.00,0.0,-4.7,96
Nelson Agholor,LV,WR,2015,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,-
Nick Chubb,CLE,RB,2018,0,0,0,0,0,0,0,-,-,0.0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,0,0,-,0,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,-
Nick Foles,CHI,QB,2012,1,36,39,24,66,240,66,100.0%,-,-,23,39,198,1,1,59.00%,2.60%,5.1,4.4,240,110,6.2,70.3,-3.20,5,4,1,20.00%,0.8,-,-,-,-,0,0,0,0.00%,-,-,-,-,0,-,-,-,0,-,0.00,-,-,-,-,0,5,4,1,0.06,16.3,-4.6,14
Nick Mullens,SF,QB,2017,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,0,0,-,-,-,-,-,0,-,-,-,0,-,-,-,-,-,-,0,0,0,0,-,0.0,0.0,-
Nick Vannett,DEN,TE,2016,1,24,24,32,64,391,29,45.3%,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,1,1,4.20%,0,100%,0,-,7,7.0,7.0,4.0,0,0.00%,0.29,4,1.00%,0.07,1.75,3,1,7,0,0.11,1.7,0.3,28
Noah Brown,DAL,WR,2017,1,52,54,40,89,299,23,25.8%,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,2,2,3.80%,0,100%,0,-,15,7.5,7.5,7.0,0,0.00%,0.28,14,4.70%,0.09,1.07,1,2,15,0,0.17,3.5,1.5,68
Noah Fant,DEN,TE,2019,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,-
Nyheim Hines,IND,RB,2018,1,42,44,25,63,361,21,33.3%,24.0%,9.5,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,0,0,0.00%,0,0,5,6,14.30%,0,83%,0,-,27,5.4,4.5,0.8,0,0.00%,0.61,5,1.40%,0.22,5.40,25,5,27,0,0.43,7.7,-0.4,32
Odell Beckham,CLE,WR,2014,1,27,28,25,57,117,48,84.2%,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,2,4,14.80%,0,50%,0,-,25,12.5,6.3,11.0,0,0.00%,0.89,44,37.60%,0.49,0.57,0,2,25,0,0.44,4.5,-1.4,60
OJ Howard,TB,TE,2017,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,-
Olabisi Johnson,MIN,WR,2019,1,35,36,18,56,326,11,19.6%,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,0,0,0.00%,0,-,0,-,0,-,-,-,0,-,0.00,0,0.00%,0.00,-,0,0,0,0,0.00,0.0,0.0,97
Olamide Zaccheaus,ATL,WR,2019,1,37,40,40,80,270,14,17.5%,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,0,2,5.40%,0,0%,0,-,0,-,0.0,9.5,0,-,0.00,19,7.00%,0.13,0.00,0,0,0,0,0.00,0.0,-3.3,98
Parris Campbell,IND,WR,2019,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,-
Patrick Laird,MIA,RB,2019,1,29,29,31,56,220,6,10.7%,3.2%,1.6,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,0,0,0.00%,0,0,1,1,3.40%,0,100%,0,-,2,2.0,2.0,2.0,0,0.00%,0.07,2,0.90%,0.06,1.00,0,1,2,0,0.04,1.2,0.0,61
Patrick Mahomes,KC,QB,2017,1,26,26,41,73,161,73,100.0%,-,-,21,26,225,2,0,80.80%,7.70%,8.7,10.2,161,121,6.2,128.4,12.80,10,36,0,0.00%,3.6,-,-,-,-,0,0,0,0.00%,-,-,-,-,0,-,-,-,0,-,0.00,-,-,-,-,0,10,36,0,0.49,20.6,4.9,9
Peyton Barber,WAS,RB,2016,1,40,42,34,73,257,8,11.0%,14.7%,3.9,0,0,0,0,0,-,-,-,-,-,-,-,-,-,4,6,0,0.00%,1.5,0,0,0.00%,0,0,1,1,2.50%,0,100%,0,-,4,4.0,4.0,3.0,0,0.00%,0.10,3,1.20%,0.05,1.33,1,5,10,0,0.14,2.0,-1.6,55
Philip Rivers,IND,QB,2004,1,42,44,25,63,361,63,100.0%,-,-,29,44,371,3,1,65.90%,6.80%,8.4,8.8,361,218,8.2,105.4,2.50,1,-1,0,0.00%,-1.0,-,-,-,-,0,0,0,0.00%,-,-,-,-,0,-,-,-,0,-,0.00,-,-,-,-,0,1,-1,0,-0.02,24.7,7.1,7
Phillip Lindsay,DEN,RB,2018,1,24,24,32,64,391,40,62.5%,71.9%,13.3,0,0,0,0,0,-,-,-,-,-,-,-,-,-,23,101,0,0.00%,4.4,0,0,0.00%,0,0,0,0,0.00%,0,-,0,-,0,-,-,-,0,-,0.00,0,0.00%,0.00,-,0,23,101,0,1.58,10.1,-3.7,23
Preston Williams,MIA,WR,2019,1,29,29,31,56,220,40,71.4%,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,2,3,10.30%,0,67%,0,-,18,9.0,6.0,20.7,1,50.00%,0.62,62,28.20%,0.35,0.29,3,2,18,1,0.32,9.8,3.5,39
Quintez Cephus,DET,WR,2020,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,-
Raheem Mostert,SF,RB,2015,1,32,33,41,73,145,35,47.9%,46.3%,13.0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,17,65,0,0.00%,3.8,0,0,0.00%,0,0,2,2,6.30%,0,100%,0,-,11,5.5,5.5,-1.5,0,0.00%,0.33,-3,-2.10%,0.08,-3.67,14,19,76,0,1.04,9.6,-3.3,25
Randall Cobb,HOU,WR,2011,1,37,38,27,72,327,44,61.1%,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,3,4,10.80%,0,75%,0,-,17,5.7,4.3,4.0,1,33.30%,0.45,16,4.90%,0.20,1.06,2,3,17,1,0.24,10.7,2.4,34
Reggie Bonnafon,CAR,RB,2018,0,0,0,0,0,0,0,-,-,0.0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,0,0,-,0,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,-
Rex Burkhead,NE,RB,2013,1,27,27,25,57,147,18,31.6%,20.0%,2.9,0,0,0,0,0,-,-,-,-,-,-,-,-,-,5,14,0,0.00%,2.8,0,0,0.00%,0,0,0,0,0.00%,0,-,0,-,0,-,-,-,0,-,0.00,0,0.00%,0.00,-,0,5,14,0,0.25,1.4,-0.9,60
Rob Gronkowski,TB,TE,2010,1,27,28,36,65,231,55,84.6%,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,5,8,29.60%,0,63%,0,-,78,15.6,9.8,11.4,1,20.00%,2.79,91,39.40%,0.72,0.86,25,5,78,1,1.20,18.8,2.9,5
Robby Anderson,CAR,WR,2016,1,27,29,27,68,260,59,86.8%,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,4,5,18.50%,0,80%,0,-,77,19.3,15.4,16.0,0,0.00%,2.66,80,30.80%,0.49,0.96,12,4,77,0,1.13,11.7,5.3,32
Robert Tonyan,GB,TE,2017,1,31,35,25,63,298,37,58.7%,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,3,4,12.90%,0,75%,0,-,25,8.3,6.3,6.3,0,0.00%,0.71,25,8.40%,0.25,1.00,9,3,25,0,0.40,5.5,-0.5,19
Robert Woods,LAR,WR,2013,1,37,38,22,60,443,57,95.0%,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,2,11,0,0.00%,5.5,-,-,-,-,0,4,10,27.00%,0,40%,0,-,29,7.3,2.9,16.0,1,25.00%,0.76,160,36.10%,0.66,0.18,1,6,40,1,0.67,14.0,-3.6,24
Ronald Jones,TB,RB,2018,1,27,28,36,65,231,37,56.9%,69.4%,16.5,0,0,0,0,0,-,-,-,-,-,-,-,-,-,23,113,2,8.70%,4.9,0,0,0.00%,0,0,2,2,7.40%,0,100%,0,-,8,4.0,4.0,-1.0,0,0.00%,0.29,-2,-0.90%,0.11,-4.00,10,25,121,2,1.86,26.1,7.1,4
Royce Freeman,DEN,RB,2018,1,24,24,32,64,391,25,39.1%,28.1%,6.2,0,0,0,0,0,-,-,-,-,-,-,-,-,-,8,26,0,0.00%,3.3,0,0,0.00%,0,0,1,1,4.20%,0,100%,0,-,4,4.0,4.0,2.0,0,0.00%,0.17,2,0.50%,0.07,2.00,2,9,30,0,0.47,4.0,-0.7,44
Russell Gage,ATL,WR,2018,1,37,40,40,80,270,51,63.8%,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,4,4,10.80%,0,100%,0,-,65,16.3,16.3,13.3,0,0.00%,1.63,53,19.60%,0.30,1.23,12,4,65,0,0.81,10.5,4.3,35
Russell Wilson,SEA,QB,2012,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,0,0,-,-,-,-,-,0,-,-,-,0,-,-,-,-,-,-,0,0,0,0,-,0.0,0.0,-
Ryan Fitzpatrick,MIA,QB,2005,1,29,29,31,56,220,51,91.1%,-,-,18,27,191,3,2,66.70%,11.10%,7.1,6.0,211,76,7.8,93.3,0.70,1,4,0,0.00%,4.0,-,-,-,-,0,0,0,0.00%,-,-,-,-,0,-,-,-,0,-,0.00,-,-,-,-,0,1,4,0,0.07,16.0,2.5,15
Ryan Izzo,NE,TE,2018,1,27,27,25,57,147,35,61.4%,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,3,3,11.10%,0,100%,0,-,38,12.7,12.7,8.3,0,0.00%,1.41,25,17.00%,0.29,1.52,13,3,38,0,0.67,4.8,3.3,21
Ryan Tannehill,TEN,QB,2012,1,41,41,36,75,307,75,100.0%,-,-,30,41,364,4,1,73.20%,9.80%,8.9,9.7,307,206,7.5,122.4,5.50,0,0,0,-,-,-,-,-,-,1,0,0,0.00%,-,-,-,-,0,-,-,-,0,-,0.00,-,-,-,-,0,0,0,0,0.00,26.6,12.8,5
Sam Darnold,NYJ,QB,2018,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,0,0,-,-,-,-,-,0,-,-,-,0,-,-,-,-,-,-,0,0,0,0,-,0.0,0.0,-
Sammy Watkins,KC,WR,2014,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,-
Saquon Barkley,NYG,RB,2018,0,0,0,0,0,0,0,-,-,0.0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,0,0,-,0,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,-
Scott Miller,TB,WR,2019,1,27,28,36,65,231,23,35.4%,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,0,0,0.00%,0,-,0,-,0,-,-,-,0,-,0.00,37,16.00%,0.11,0.00,0,0,0,0,0.00,0.0,-1.2,99
Sony Michel,NE,RB,2018,0,0,0,0,0,0,0,-,-,0.0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,0,0,-,0,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,-
Stefon Diggs,BUF,WR,2015,1,26,26,17,53,272,51,96.2%,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,6,8,30.80%,0,75%,0,-,46,7.7,5.8,13.9,1,16.70%,1.77,111,40.80%,0.75,0.41,9,6,46,1,0.87,16.6,2.7,16
Sterling Shepard,NYG,WR,2016,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,-
Steven Sims,WAS,WR,2019,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,-
Tarik Cohen,CHI,RB,2017,0,0,0,0,0,0,0,-,-,0.0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,0,0,-,0,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,-
Taysom Hill,NO,QB,2017,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,0,0,-,-,-,-,-,0,-,-,-,0,-,-,-,-,-,-,0,0,0,0,-,0.0,0.0,-
Teddy Bridgewater,CAR,QB,2014,1,27,29,27,68,260,68,100.0%,-,-,16,29,216,0,2,55.20%,0.00%,7.4,4.3,260,141,9.0,50.3,-6.60,8,48,0,0.00%,6.0,-,-,-,-,0,0,0,0.00%,-,-,-,-,0,-,-,-,0,-,0.00,-,-,-,-,0,8,48,0,0.71,9.4,-7.9,24
Tee Higgins,CIN,WR,2020,1,39,39,35,73,344,59,80.8%,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,1,2,0,0.00%,2.0,-,-,-,-,0,6,8,20.50%,0,75%,0,-,125,20.8,15.6,10.3,0,0.00%,3.21,82,23.80%,0.47,1.52,58,7,127,0,1.74,18.7,5.3,10
Terry McLaurin,WAS,WR,2019,1,40,42,34,73,257,70,95.9%,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,7,12,30.00%,0,58%,0,-,74,10.6,6.2,9.2,0,0.00%,1.76,110,42.80%,0.75,0.67,37,7,74,0,1.01,14.4,-5.6,20
Tevin Coleman,SF,RB,2015,0,0,0,0,0,0,0,-,-,0.0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,0,0,-,0,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,-
Tim Patrick,DEN,WR,2017,1,24,24,32,64,391,59,92.2%,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,4,8,33.30%,0,50%,0,-,101,25.3,12.6,24.1,0,0.00%,4.21,193,49.40%,0.85,0.52,15,4,101,0,1.58,14.1,1.8,23
TJ Hockenson,DET,TE,2019,1,31,31,43,77,269,46,59.7%,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,2,5,16.10%,0,40%,0,-,17,8.5,3.4,6.8,1,50.00%,0.55,34,12.60%,0.33,0.50,5,2,17,1,0.22,9.7,-6.7,11
Todd Gurley,ATL,RB,2015,1,37,40,40,80,270,46,57.5%,60.0%,18.0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,20,47,0,0.00%,2.4,0,0,0.00%,0,0,3,4,10.80%,0,75%,0,-,20,6.7,5.0,-1.0,0,0.00%,0.50,-4,-1.50%,0.15,-5.00,23,23,67,0,0.84,9.7,-7.7,24
Tom Brady,TB,QB,2000,1,27,28,36,65,231,56,86.2%,-,-,17,27,166,2,0,63.00%,7.40%,6.1,7.6,231,94,8.6,104.9,3.00,0,0,0,-,-,-,-,-,-,0,0,0,0.00%,-,-,-,-,0,-,-,-,0,-,0.00,-,-,-,-,0,0,0,0,0.00,14.6,1.8,19
Tony Pollard,DAL,RB,2019,1,52,54,40,89,299,32,36.0%,35.0%,12.2,0,0,0,0,0,-,-,-,-,-,-,-,-,-,10,31,0,0.00%,3.1,0,0,0.00%,0,0,2,4,7.70%,0,50%,0,-,9,4.5,2.3,0.3,0,0.00%,0.17,1,0.30%,0.12,9.00,10,12,40,0,0.45,6.0,-5.1,34
Travis Homer,SEA,RB,2019,0,0,0,0,0,0,0,-,-,0.0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,0,0,-,0,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,-
Travis Kelce,KC,TE,2013,1,26,26,41,73,161,65,89.0%,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,5,7,26.90%,0,71%,0,-,65,13.0,9.3,9.3,2,40.00%,2.50,65,40.40%,0.69,1.00,16,5,65,2,0.89,21.5,12.9,3
Tre'Quan Smith,NO,WR,2018,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,-
Trent Taylor,SF,WR,2017,1,32,33,41,73,145,6,8.2%,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,1,2,6.30%,0,50%,0,-,8,8.0,4.0,2.5,0,0.00%,0.24,5,3.40%,0.12,1.60,4,1,8,0,0.11,1.8,-2.5,81
