Player,Team,POS,Draft Year,GP,TM TAR,TM PA ATT,TM OPP,TM Snaps,TM Air YDs,Snaps,Snap %,OPP Share,Weight OPP,Pass Comp,Pass ATT,Pass Yards,Pass TDs,Pass INT,Comp %,TD Rate,Yards/ ATT,AY/A,Passing Air Yards,Completed Air Yards,aDOT,QB Rating,CPOE,Rush ATT,Rush Yards,Rush TDs,TD Rate,YPC,Evaded Tackles,Big Runs,Juke Rate,GL ATT,FUM,REC,Targets,Target Share,RZ Targets,Catch Rate,Routes,Yards/ Route,REC Yards,Yards/REC,Yards/ Target,Air Yards/ Target,REC TDs,TD Rate,YDs/TM Pass ATT,Air Yards,Air Yards MS,WOPR,RACR,YAC,Touches,SCRIM Yards,SCRIM TDs,SCRIM YDs/Play,Fantasy Points,FPOE,PPR Rank
JaMycal Hasty,SF,RB,2020,1,25,25,41,66,160,15,22.7%,24.4%,6.8,0,0,0,0,0,-,-,-,-,-,-,-,-,-,9,56,0,0.0%,6.2,0,0,0.0%,0,0,1,1,4.0%,0,100%,0,-,16,16.0,16.0,0.0,0,0.0%,0.64,0,0.0%,0.06,-,0,10,72,0,1.09,8.2,2.7,27
Jared Cook,NO,TE,2009,1,36,37,34,70,156,34,48.6%,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,3,4,11.1%,0,75%,0,-,32,10.7,8.0,6.3,1,33.3%,0.86,25,16.0%,0.28,1.28,7,3,32,1,0.46,12.2,3.9,7
Jared Goff,LAR,QB,2016,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,0,0,-,-,-,-,-,0,-,-,-,0,-,-,-,-,-,-,0,0,0,0,-,0.0,0.0,
Jarrett Stidham,NE,QB,2019,1,22,25,21,52,201,20,38.5%,-,-,6,10,64,0,1,60.0%,0.0%,6.4,1.9,32,13,3.2,39.2,0.00,2,3,0,0.0%,1.5,-,-,-,-,0,0,0,0.0%,-,-,-,-,0,-,-,-,0,-,0.00,-,-,-,-,0,2,3,0,0.06,0.9,-4.4,26
Jarvis Landry,CLE,WR,2014,1,28,29,25,0,248,0,-,-,-,1,1,19,0,0,100.0%,0.0%,19.0,19.0,19,19,19.0,-,-,2,4,0,0.0%,2.0,-,-,-,-,0,5,6,21.4%,0,83%,0,-,48,9.6,8.0,3.5,0,0.0%,1.66,21,8.5%,0.38,2.29,41,7,52,0,-,11.0,-2.0,40
Jason Huntley,PHI,RB,2020,1,41,43,24,81,328,8,9.9%,12.5%,2.8,0,0,0,0,0,-,-,-,-,-,-,-,-,-,2,13,0,0.0%,6.5,0,0,0.0%,0,0,0,1,2.4%,0,0%,0,-,0,-,0.0,0.0,0,-,0.00,0,0.0%,0.04,-,0,2,13,0,0.16,1.3,-1.4,50
Jason Witten,LV,TE,2003,1,36,36,31,65,315,21,32.3%,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,1,1,2.8%,0,100%,0,-,6,6.0,6.0,3.0,0,0.0%,0.17,3,1.0%,0.05,2.00,3,1,6,0,0.09,1.6,-0.4,29
Jaylen Samuels,PIT,RB,2018,1,49,49,30,0,266,0,-,3.3%,0.6,0,0,0,0,0,-,-,-,-,-,-,-,-,-,1,5,0,0.0%,5.0,0,0,0.0%,0,0,0,0,0.0%,0,-,0,-,0,-,-,-,0,-,0.00,0,0.0%,0.00,-,0,1,5,0,-,0.5,-0.1,55
JD McKissic,WAS,RB,2016,1,21,25,38,69,197,34,49.3%,18.4%,6.1,0,0,0,0,0,-,-,-,-,-,-,-,-,-,5,35,0,0.0%,7.0,0,0,0.0%,0,0,2,2,9.5%,0,100%,0,-,16,8.0,8.0,3.5,0,0.0%,0.64,7,3.6%,0.17,2.29,9,7,51,0,0.74,7.1,-1.0,31
Jeff Driskel,DEN,QB,2016,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,0,0,-,-,-,-,-,0,-,-,-,0,-,-,-,-,-,-,0,0,0,0,-,0.0,0.0,
Jeff Smith,NYJ,WR,2019,1,22,23,25,57,111,12,21.1%,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,0,1,4.5%,-,0%,-,-,0,-,0.0,18.0,0,-,0.00,18,16.2%,0.18,0.00,0,0,0,0,0.00,0.0,-1.5,88
Jeff Wilson,SF,RB,2018,1,25,25,41,66,160,37,56.1%,46.3%,13.0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,17,112,3,17.6%,6.6,0,0,0.0%,-,0,2,2,8.0%,0,100%,0,-,8,4.0,4.0,-2.0,0,0.0%,0.32,-4,-2.5%,0.10,-2.00,12,19,120,3,1.82,32.0,18.7,1
Jeremy McNichols,TEN,RB,2017,1,30,31,23,0,247,0,-,4.3%,0.6,0,0,0,0,0,-,-,-,-,-,-,-,-,-,1,2,0,0.0%,2.0,0,0,0.0%,0,0,0,0,0.0%,0,-,0,-,0,-,-,-,0,-,0.00,0,0.0%,0.00,-,0,1,2,0,-,0.2,-0.3,58
Jerick McKinnon,SF,RB,2014,1,25,25,41,66,160,12,18.2%,7.3%,1.7,0,0,0,0,0,-,-,-,-,-,-,-,-,-,3,-1,0,0.0%,-0.3,0,0,0.0%,0,0,0,0,0.0%,0,-,0,-,0,-,-,-,0,-,0.00,0,0.0%,0.00,-,0,3,-1,0,-0.02,-0.1,-1.4,64
Jerry Jeudy,DEN,WR,2020,1,38,40,36,77,265,58,75.3%,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,2,4,10.5%,0,50%,0,-,20,10.0,5.0,14.5,0,0.0%,0.50,58,21.9%,0.31,0.34,11,2,20,0,0.26,4.0,-1.8,65
Jimmy Garoppolo,SF,QB,2014,1,25,25,41,66,160,66,100.0%,-,-,20,25,278,0,2,80.0%,0.0%,11.1,7.5,160,93,6.4,79.7,8.20,1,4,0,0.0%,4.0,-,-,-,-,0,0,0,0.0%,-,-,-,-,0,-,-,-,0,-,0.00,-,-,-,-,0,1,4,0,0.06,7.5,-0.5,23
Jimmy Graham,CHI,TE,2010,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,
JJ Arcega-Whiteside,PHI,WR,2019,1,41,43,24,81,328,13,16.0%,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,1,1,2.4%,0,100%,0,-,8,8.0,8.0,3.0,0,0.0%,0.19,3,0.9%,0.04,2.67,5,1,8,0,0.10,1.8,0.1,74
JJ Taylor,NE,RB,2020,0,0,0,0,0,0,0,-,-,0.0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,0,0,-,0,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,
JK Dobbins,BAL,RB,2020,0,0,0,0,0,0,0,-,-,0.0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,0,0,-,0,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,
Joe Burrow,CIN,QB,2020,1,47,48,21,0,349,0,-,-,-,35,47,406,3,1,74.5%,6.4%,8.6,9.0,355,166,7.6,112.5,12.30,6,34,1,16.7%,5.7,-,-,-,-,1,0,0,0.0%,-,-,-,-,0,-,-,-,0,-,0.00,-,-,-,-,0,6,34,1,-,33.6,3.6,4
Joe Flacco,NYJ,QB,2008,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,0,0,-,-,-,-,-,0,-,-,-,0,-,-,-,-,-,-,0,0,0,0,-,0.0,0.0,
Joe Mixon,CIN,RB,2017,0,0,0,0,0,0,0,-,-,0.0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,0,0,-,0,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,
Joe Reed,LAC,WR,2020,1,42,44,33,63,383,7,11.1%,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,2,14,1,50.0%,7.0,-,-,-,-,0,0,0,0.0%,0,-,0,-,0,-,-,-,0,-,0.00,0,0.0%,0.00,-,0,2,14,1,0.22,7.4,5.6,52
John Brown,BUF,WR,2014,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,
John Hightower,PHI,WR,2020,1,41,43,24,81,328,30,37.0%,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,1,2,4.9%,0,50%,0,-,59,59.0,29.5,10.0,0,0.0%,1.37,20,6.1%,0.12,2.95,59,1,59,0,0.73,6.9,3.7,56
John Ross,CIN,WR,2017,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,
Jonathan Taylor,IND,RB,2020,0,0,0,0,0,0,0,-,-,0.0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,0,0,-,0,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,
Jonnu Smith,TEN,TE,2017,1,30,31,23,0,247,0,-,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,1,4,13.3%,0,25%,0,-,9,9.0,2.3,4.3,0,0.0%,0.29,17,6.9%,0.25,0.53,4,1,9,0,-,1.9,-7.1,27
Jordan Akins,HOU,TE,2018,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,
Jordan Howard,MIA,RB,2016,0,0,0,0,0,0,0,-,-,0.0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,0,0,-,0,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,
Jordan Reed,SF,TE,2013,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,
Jordan Wilkins,IND,RB,2020,0,0,0,0,0,0,0,-,-,0.0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,0,0,-,0,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,
Josh Adams,NYJ,RB,2018,0,0,0,0,0,0,0,-,-,0.0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,0,0,-,0,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,
Josh Allen,BUF,QB,2018,1,41,43,24,74,295,74,100.0%,-,-,30,43,307,0,0,69.8%,0.0%,7.1,7.1,295,122,6.9,90.0,3.10,11,61,0,0.0%,5.5,-,-,-,-,1,0,0,0.0%,-,-,-,-,0,-,-,-,0,-,0.00,-,-,-,-,0,11,61,0,0.82,16.4,-2.0,18
Josh Jacobs,LV,RB,2019,1,36,36,31,65,315,32,49.2%,45.2%,12.2,0,0,0,0,0,-,-,-,-,-,-,-,-,-,10,17,0,0.0%,1.7,0,0,0.0%,0,0,3,4,11.1%,0,75%,0,-,14,4.7,3.5,0.0,0,0.0%,0.39,0,0.0%,0.17,-,14,13,31,0,0.48,6.1,-5.5,35
Josh Reynolds,LAR,WR,2017,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,
Joshua Kelley,LAC,RB,2020,1,42,44,33,63,383,38,60.3%,51.5%,14.9,0,0,0,0,0,-,-,-,-,-,-,-,-,-,12,29,0,0.0%,2.4,0,0,0.0%,0,0,5,5,11.9%,0,100%,0,-,24,4.8,4.8,-1.6,0,0.0%,0.55,-8,-2.1%,0.16,-3.00,32,17,53,0,0.84,10.3,-4.1,23
Josiah Deguara,GB,TE,2020,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,
Juju Smith-Schuster,PIT,WR,2017,1,49,49,30,0,266,0,-,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,9,14,28.6%,0,64%,0,-,85,9.4,6.1,7.5,0,0.0%,1.73,105,39.5%,0.70,0.81,35,9,85,0,-,17.5,-3.7,19
Julian Edelman,NE,WR,2009,1,22,25,21,52,201,31,59.6%,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,1,3,13.6%,0,33%,0,-,13,13.0,4.3,8.0,0,0.0%,0.52,24,11.9%,0.29,0.54,4,1,13,0,0.25,2.3,-2.3,71
Julio Jones,ATL,WR,2011,1,40,42,33,0,223,0,-,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,8,9,22.5%,0,89%,0,-,97,12.1,10.8,2.4,0,0.0%,2.31,22,9.9%,0.41,4.41,80,8,97,0,-,17.7,3.6,17
Justin Herbert,LAC,QB,2020,1,42,44,33,63,383,79,125.4%,-,-,27,43,347,3,0,62.8%,7.0%,8.1,9.5,383,152,8.9,111.3,-2.20,9,66,1,11.1%,7.3,-,-,-,-,0,0,0,0.0%,-,-,-,-,0,-,-,-,0,-,0.00,-,-,-,-,0,9,66,1,1.05,38.5,15.5,1
Justin Jackson,LAC,RB,2018,1,42,44,33,63,383,31,49.2%,33.3%,12.4,0,0,0,0,0,-,-,-,-,-,-,-,-,-,5,12,0,0.0%,2.4,0,0,0.0%,0,0,5,6,14.3%,0,83%,0,-,43,8.6,7.2,-3.2,0,0.0%,0.98,-19,-5.0%,0.18,-2.26,60,10,55,0,0.87,10.5,-1.1,22
Justin Jefferson,MIN,WR,2020,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,
Justin Watson,TB,WR,2018,1,41,45,33,72,403,12,16.7%,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,0,0,0.0%,0,-,0,-,0,-,-,-,0,-,0.00,0,0.0%,0.00,-,0,0,0,0,0.00,0.0,0.0,89
Kalen Ballage,NYJ,RB,2018,0,0,0,0,0,0,0,-,-,0.0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,0,0,-,0,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,
Kareem Hunt,CLE,RB,2017,1,28,29,25,0,248,0,-,88.0%,16.8,0,0,0,0,0,-,-,-,-,-,-,-,-,-,18,76,0,0.0%,4.2,0,0,0.0%,0,0,3,4,14.3%,0,75%,0,-,26,8.7,6.5,-2.8,1,33.3%,0.90,-11,-4.4%,0.18,-2.36,32,21,102,1,-,19.2,2.4,8
Ke'Shawn Vaughn,TB,RB,2020,1,41,45,33,72,403,0,0.0%,0.0%,0.0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,0,0,-,-,0,0,0,0.0%,0,-,0,-,0,-,-,-,0,-,0.00,0,0.0%,0.00,-,0,0,0,0,0.00,0.0,0.0,61
Keelan Cole,JAC,WR,2017,1,24,27,29,63,252,48,76.2%,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,1,2,8.3%,0,50%,0,-,12,12.0,6.0,8.5,0,0.0%,0.44,17,6.7%,0.17,0.71,0,1,12,0,0.19,2.2,-1.1,72
Keenan Allen,LAC,WR,2013,1,42,44,33,63,383,31,49.2%,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,10,13,31.0%,0,77%,0,-,125,12.5,9.6,8.1,0,0.0%,2.84,105,27.4%,0.66,1.19,56,10,125,0,1.98,22.5,2.1,9
Kendrick Bourne,SF,WR,2017,1,25,25,41,66,160,30,45.5%,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,0,1,4.0%,0,0%,0,-,0,-,0.0,4.0,0,-,0.00,4,2.5%,0.08,0.00,0,0,0,0,0.00,0.0,-1.3,90
Kenny Golladay,DET,WR,2017,1,32,36,27,0,341,0,-,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,6,7,21.9%,0,86%,0,-,114,19.0,16.3,17.9,0,0.0%,3.17,125,36.7%,0.58,0.91,4,6,114,0,-,17.4,7.0,22
Kenny Stills,HOU,WR,2013,1,38,39,24,68,254,22,32.4%,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,2,4,10.5%,0,50%,0,-,34,17.0,8.5,14.0,0,0.0%,0.87,56,22.0%,0.31,0.61,5,2,34,0,0.50,5.4,-2.5,59
Kenyan Drake,ARI,RB,2016,1,44,48,28,84,304,34,40.5%,57.1%,11.3,0,0,0,0,0,-,-,-,-,-,-,-,-,-,14,34,0,0.0%,2.4,0,0,0.0%,0,0,1,2,4.5%,0,50%,0,-,7,7.0,3.5,-0.5,0,0.0%,0.15,-1,-0.3%,0.07,-7.00,4,15,41,0,0.49,5.1,-6.3,39
Kerryon Johnson,DET,RB,2018,1,32,36,27,0,341,0,-,0.0%,0.0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,0,0,-,0,0,0,0,0.0%,0,-,0,-,0,-,-,-,0,-,0.00,0,0.0%,0.00,-,0,0,0,0,-,0.0,0.0,62
Kirk Cousins,MIN,QB,2012,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,0,0,-,-,-,-,-,0,-,-,-,0,-,-,-,-,-,-,0,0,0,0,-,0.0,0.0,
KJ Hamler,DEN,WR,2020,1,38,40,36,77,265,30,39.0%,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,1,10,0,0.0%,10.0,-,-,-,-,0,2,2,5.3%,0,100%,0,-,24,12.0,12.0,10.5,0,0.0%,0.60,21,7.9%,0.13,1.14,17,3,34,0,0.44,5.4,-0.3,60
Kyle Allen,WAS,QB,2018,1,21,25,38,69,197,69,100.0%,-,-,15,25,194,2,0,60.0%,8.0%,7.8,9.4,197,124,7.9,111.1,6.50,4,11,0,0.0%,2.8,-,-,-,-,0,0,0,0.0%,-,-,-,-,0,-,-,-,0,-,0.00,-,-,-,-,0,4,11,0,0.16,16.9,-1.1,17
Kyle Juszczyk,SF,RB,2013,1,25,25,41,66,160,37,56.1%,14.6%,5.5,0,0,0,0,0,-,-,-,-,-,-,-,-,-,4,18,1,25.0%,4.5,0,0,0.0%,0,0,1,2,8.0%,0,50%,0,-,18,18.0,9.0,10.5,0,0.0%,0.72,21,13.1%,0.21,0.86,2,5,36,1,0.55,10.6,4.8,20
Kyle Rudolph,MIN,TE,2011,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,
Kyler Murray,ARI,QB,2019,1,44,48,28,84,304,84,100.0%,-,-,34,48,360,3,1,70.8%,6.3%,7.5,7.8,394,192,8.2,104.5,7.00,14,67,1,7.1%,4.8,-,-,-,-,0,0,0,0.0%,-,-,-,-,0,-,-,-,0,-,0.00,-,-,-,-,0,14,67,1,0.80,37.1,8.6,2
La'Mical Perine,NYJ,RB,2020,1,22,23,25,57,111,40,70.2%,56.0%,11.2,0,0,0,0,0,-,-,-,-,-,-,-,-,-,11,39,1,9.1%,3.5,-,-,-,-,0,2,3,13.6%,-,67%,0,-,16,8.0,5.3,0.0,0,0.0%,0.70,0,0.0%,0.20,-,0,13,55,1,0.96,13.5,0.0,17
Lamar Jackson,BAL,QB,2018,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,0,0,-,-,-,-,-,0,-,-,-,0,-,-,-,-,-,-,0,0,0,0,-,0.0,0.0,
Larry Fitzgerald,ARI,WR,2004,1,44,48,28,84,304,66,78.6%,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,8,8,18.2%,0,100%,0,-,62,7.8,7.8,4.6,0,0.0%,1.29,37,12.2%,0.36,1.68,25,8,62,0,0.74,14.2,1.5,32
Latavius Murray,NO,RB,2013,1,36,37,34,70,156,23,32.9%,35.3%,8.0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,11,47,0,0.0%,4.3,0,0,0.0%,0,0,1,1,2.8%,0,100%,0,-,9,9.0,9.0,3.0,0,0.0%,0.24,3,1.9%,0.06,3.00,6,12,56,0,0.80,6.6,-1.9,33
Laviska Shenault,JAC,WR,2020,1,24,27,29,63,252,47,74.6%,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,1,0,0,0.0%,0.0,-,-,-,-,0,3,3,12.5%,0,100%,0,-,44,14.7,14.7,4.7,0,0.0%,1.63,14,5.6%,0.23,3.14,30,4,44,0,0.70,7.4,3.1,53
Le'Veon Bell,KC,RB,2013,1,24,25,23,51,164,17,33.3%,26.1%,3.5,0,0,0,0,0,-,-,-,-,-,-,-,-,-,6,39,0,0.0%,6.5,0,0,0.0%,0,0,0,0,0.0%,0,-,0,-,0,-,-,-,0,-,0.00,0,0.0%,0.00,-,0,6,39,0,0.76,3.9,0.8,42
Leonard Fournette,TB,RB,2017,1,41,45,33,72,403,40,55.6%,54.5%,17.5,0,0,0,0,0,-,-,-,-,-,-,-,-,-,11,50,0,0.0%,4.5,0,0,0.0%,0,0,6,7,17.1%,0,86%,0,-,47,7.8,6.7,2.3,0,0.0%,1.04,16,4.0%,0.28,2.94,41,17,97,0,1.35,15.7,-2.7,13
LeSean McCoy,TB,RB,2009,0,0,0,0,0,0,0,-,-,0.0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,0,0,-,0,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,63
Logan Thomas,WAS,TE,2014,1,21,25,38,69,197,54,78.3%,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,4,4,19.0%,0,100%,0,-,60,15.0,15.0,9.3,1,25.0%,2.40,37,18.8%,0.42,1.62,23,4,60,1,0.87,16.0,7.7,5
Lynn Bowden,MIA,WR,2020,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,
Malcolm Brown,LAR,RB,2015,0,0,0,0,0,0,0,-,-,0.0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,0,0,-,0,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,
Marcus Johnson,IND,WR,2017,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,
Mark Andrews,BAL,TE,2018,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,
Mark Ingram,BAL,RB,2011,0,0,0,0,0,0,0,-,-,0.0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,0,0,-,0,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,
Marlon Mack,IND,RB,2017,0,0,0,0,0,0,0,-,-,0.0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,0,0,-,0,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,
Marquez Callaway,NO,WR,2020,1,36,37,34,70,156,51,72.9%,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,8,10,27.8%,0,80%,0,-,75,9.4,7.5,5.5,0,0.0%,2.03,55,35.3%,0.66,1.36,20,8,75,0,1.07,15.5,-1.0,27
Marquez Valdes-Scantling,GB,WR,2018,1,34,34,30,62,233,51,82.3%,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,1,9,0,0.0%,9.0,-,-,-,-,0,0,4,11.8%,0,0%,0,-,0,-,0.0,11.0,0,-,0.00,44,18.9%,0.31,0.00,0,1,9,0,0.15,0.9,-6.4,79
Marquise Brown,BAL,WR,2019,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,
Marvin Hall,DET,WR,2017,1,32,36,27,0,341,0,-,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,0,1,3.1%,0,0%,0,-,0,-,0.0,45.0,0,-,0.00,45,13.2%,0.14,0.00,0,0,0,0,-,0.0,-1.5,91
Marvin Jones,DET,WR,2012,1,32,36,27,0,341,0,-,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,5,6,18.8%,0,83%,0,-,80,16.0,13.3,12.0,0,0.0%,2.22,72,21.1%,0.43,1.11,12,5,80,0,-,13.0,2.8,35
Matt Breida,MIA,RB,2017,0,0,0,0,0,0,0,-,-,0.0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,0,0,-,0,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,
Matt Ryan,ATL,QB,2008,1,40,42,33,0,223,0,-,-,-,31,42,338,1,0,73.8%,2.4%,8.0,8.5,223,184,5.3,105.1,9.00,0,0,0,-,-,-,-,-,-,1,0,0,0.0%,-,-,-,-,0,-,-,-,0,-,0.00,-,-,-,-,0,0,0,0,-,15.5,1.3,19
